

GCT-PH1: Population, Housing Units, Area, and Density:  2000
Data Set: Census 2000 Summary File 1 (SF 1) 100-Percent Data
Geographic Area: United States -- County by State, and for Puerto Rico
"NOTE:  For information on confidentiality protection, nonsampling error, definitions, and count corrections see http://factfinder.census.gov/home/en/datanotes/expsf1u.htm.
 
"
"Geographic area","
Population","
Housing
 units","
Area in square miles",,,"
Density per square
mile of land area",
,,,"
Total
area","
Water
area","
Land
area","
Population","
Housing
 units"
" "," "," "," "," "," "," "," "
"Coffee County","37,413","15,610","602.61","3.72","598.90","62.5","26.1"
"Colquitt County","42,053","17,554","556.55","4.28","552.27","76.1","31.8"
"Columbia County","89,288","33,321","307.78","17.76","290.01","307.9","114.9"
"Cook County","15,771","6,558","233.22","4.20","229.02","68.9","28.6"
"Coweta County","89,215","33,182","445.98","3.36","442.62","201.6","75.0"
"Crawford County","12,495","4,872","326.45","1.45","325.01","38.4","15.0"
"Crisp County","21,996","9,559","281.20","7.38","273.82","80.3","34.9"
"Dade County","15,154","6,224","174.16","0.18","173.98","87.1","35.8"
"Dawson County","15,999","7,163","213.93","2.90","211.04","75.8","33.9"
"Decatur County","28,240","11,968","623.16","26.36","596.80","47.3","20.1"
"DeKalb County","665,865","261,231","270.91","2.70","268.21","2,482.7","974.0"
"Dodge County","19,171","8,186","503.17","2.88","500.29","38.3","16.4"
"Dooly County","11,525","4,499","397.07","4.19","392.88","29.3","11.5"
"Dougherty County","96,065","39,656","334.64","5.04","329.60","291.5","120.3"
"Douglas County","92,174","34,825","200.26","0.96","199.30","462.5","174.7"
"Early County","12,354","5,338","516.27","5.04","511.23","24.2","10.4"
"Echols County","3,754","1,482","420.80","16.67","404.13","9.3","3.7"
"Effingham County","37,535","14,169","482.82","3.40","479.41","78.3","29.6"
"Elbert County","20,511","9,136","374.54","5.78","368.76","55.6","24.8"
"Emanuel County","21,837","9,419","690.33","4.54","685.79","31.8","13.7"
"Evans County","10,495","4,381","186.88","1.96","184.92","56.8","23.7"
"Fannin County","19,798","11,134","391.43","5.69","385.74","51.3","28.9"
"Fayette County","91,263","32,726","199.25","2.20","197.05","463.1","166.1"
"Floyd County","90,565","36,615","518.46","5.33","513.13","176.5","71.4"
"Forsyth County","98,407","36,505","247.37","21.57","225.80","435.8","161.7"
"Franklin County","20,285","9,303","266.37","3.07","263.29","77.0","35.3"
"Fulton County","816,006","348,632","534.61","5.95","528.66","1,543.5","659.5"
"Gilmer County","23,456","11,924","431.83","5.14","426.69","55.0","27.9"
"Glascock County","2,556","1,192","144.45","0.31","144.14","17.7","8.3"
"Glynn County","67,568","32,636","585.17","162.80","422.37","160.0","77.3"
"Gordon County","44,104","17,145","358.01","2.48","355.54","124.0","48.2"
"Grady County","23,659","9,991","460.34","2.22","458.12","51.6","21.8"
"Greene County","14,406","6,653","406.24","17.96","388.28","37.1","17.1"
"Gwinnett County","588,448","209,682","436.72","3.99","432.73","1,359.9","484.6"
"Habersham County","35,902","14,634","279.20","1.03","278.17","129.1","52.6"
"Hall County","139,277","51,046","429.19","35.53","393.66","353.8","129.7"
"Hancock County","10,076","4,287","478.76","5.48","473.28","21.3","9.1"
"Haralson County","25,690","10,719","283.16","1.05","282.11","91.1","38.0"
"Harris County","23,695","10,288","472.93","9.24","463.69","51.1","22.2"
"Hart County","22,997","11,111","256.42","24.21","232.21","99.0","47.8"
"Heard County","11,012","4,512","301.08","5.06","296.03","37.2","15.2"
"Henry County","119,341","43,166","324.48","1.77","322.71","369.8","133.8"
"Houston County","110,765","44,509","379.83","3.08","376.75","294.0","118.1"
"Irwin County","9,931","4,149","362.73","5.92","356.81","27.8","11.6"
"Jackson County","41,589","16,226","343.00","0.64","342.36","121.5","47.4"
"Jasper County","11,426","4,806","373.58","3.16","370.42","30.8","13.0"
"Jeff Davis County","12,684","5,581","335.42","2.04","333.38","38.0","16.7"
"Jefferson County","17,266","7,221","529.56","1.91","527.65","32.7","13.7"
"Jenkins County","8,575","3,907","352.45","2.64","349.81","24.5","11.2"
"Johnson County","8,560","3,634","306.52","2.26","304.26","28.1","11.9"
"Jones County","23,639","9,272","395.39","1.64","393.75","60.0","23.5"
"Lamar County","15,912","6,145","185.79","0.97","184.82","86.1","33.2"
"Lanier County","7,241","3,011","199.83","13.01","186.82","38.8","16.1"
"Laurens County","44,874","19,687","818.51","6.24","812.27","55.2","24.2"
"Lee County","24,757","8,813","362.01","6.24","355.77","69.6","24.8"
"Liberty County","61,610","21,977","602.52","83.47","519.05","118.7","42.3"
"Lincoln County","8,348","4,514","257.28","46.19","211.09","39.5","21.4"
"Long County","10,304","4,232","403.49","2.57","400.92","25.7","10.6"
"Lowndes County","92,115","36,551","510.63","6.41","504.22","182.7","72.5"
"Lumpkin County","21,016","8,263","284.87","0.40","284.47","73.9","29.0"
"McDuffie County","21,231","8,916","266.30","6.52","259.77","81.7","34.3"
"McIntosh County","10,847","5,735","574.53","141.08","433.45","25.0","13.2"
"Macon County","14,074","5,495","405.95","2.67","403.28","34.9","13.6"
"Madison County","25,730","10,520","285.57","1.69","283.88","90.6","37.1"
"Marion County","7,144","3,130","367.49","0.49","367.00","19.5","8.5"
"Meriwether County","22,534","9,211","505.34","2.06","503.28","44.8","18.3"
"Miller County","6,383","2,770","283.72","0.68","283.05","22.6","9.8"
"Mitchell County","23,932","8,880","513.81","1.85","511.96","46.7","17.3"
"Monroe County","21,757","8,425","397.80","2.17","395.63","55.0","21.3"
"Montgomery County","8,270","3,492","247.32","1.99","245.33","33.7","14.2"
"Morgan County","15,457","6,128","354.60","4.96","349.64","44.2","17.5"
"Murray County","36,506","14,320","346.88","2.47","344.41","106.0","41.6"
"Muscogee County","186,291","76,182","221.00","4.74","216.26","861.4","352.3"
"Newton County","62,001","23,033","279.19","2.76","276.43","224.3","83.3"
"Oconee County","26,225","9,528","186.14","0.44","185.70","141.2","51.3"
"Oglethorpe County","12,635","5,368","442.17","1.06","441.11","28.6","12.2"
"Paulding County","81,678","29,274","315.06","1.63","313.43","260.6","93.4"
"Peach County","23,668","9,093","151.46","0.40","151.06","156.7","60.2"
"Pickens County","22,983","10,687","232.78","0.65","232.13","99.0","46.0"
"Pierce County","15,636","6,719","343.90","0.65","343.25","45.6","19.6"
"Pike County","13,688","5,068","219.43","1.06","218.37","62.7","23.2"
"Polk County","38,127","15,059","312.13","0.99","311.14","122.5","48.4"
"Pulaski County","9,588","3,944","249.89","2.47","247.42","38.8","15.9"
"Putnam County","18,812","10,319","360.63","16.10","344.53","54.6","30.0"
"Quitman County","2,598","1,773","160.92","9.38","151.54","17.1","11.7"
"Rabun County","15,050","10,210","376.99","5.94","371.05","40.6","27.5"
"Randolph County","7,791","3,402","430.89","1.64","429.25","18.2","7.9"
"Richmond County","199,775","82,312","328.45","4.41","324.04","616.5","254.0"
"Rockdale County","70,111","25,082","132.13","1.50","130.63","536.7","192.0"
"Schley County","3,766","1,612","167.82","0.21","167.61","22.5","9.6"
"Screven County","15,374","6,853","655.59","7.14","648.44","23.7","10.6"
"Seminole County","9,369","4,742","256.56","18.52","238.04","39.4","19.9"
"Spalding County","58,417","23,001","199.60","1.65","197.95","295.1","116.2"
"Stephens County","25,435","11,652","184.23","4.97","179.26","141.9","65.0"
"Stewart County","5,252","2,354","463.23","4.53","458.70","11.4","5.1"
"Sumter County","33,200","13,700","492.54","7.26","485.28","68.4","28.2"
"Talbot County","6,498","2,871","394.74","1.52","393.21","16.5","7.3"
"Taliaferro County","2,077","1,085","195.47","0.08","195.39","10.6","5.6"
"Tattnall County","22,305","8,578","488.22","4.53","483.69","46.1","17.7"
"Taylor County","8,815","3,978","379.61","2.17","377.44","23.4","10.5"
"Telfair County","11,794","5,083","444.08","2.99","441.09","26.7","11.5"
"Terrell County","10,970","4,460","337.63","2.26","335.37","32.7","13.3"
"Thomas County","42,737","18,285","552.08","3.78","548.30","77.9","33.3"
"Tift County","38,407","15,411","268.86","3.81","265.05","144.9","58.1"
"Toombs County","26,067","11,371","368.64","1.99","366.65","71.1","31.0"
"Towns County","9,319","6,282","172.01","5.35","166.66","55.9","37.7"
"Treutlen County","6,854","2,865","202.19","1.53","200.66","34.2","14.3"
"Troup County","58,779","23,824","445.96","32.06","413.90","142.0","57.6"
"Turner County","9,504","3,916","289.85","3.83","286.03","33.2","13.7"
"Twiggs County","10,590","4,291","362.95","2.66","360.29","29.4","11.9"
"Union County","17,289","10,001","329.02","6.47","322.55","53.6","31.0"
"Upson County","27,597","11,616","327.64","2.15","325.48","84.8","35.7"
"Walker County","61,053","25,577","447.03","0.45","446.58","136.7","57.3"
"Walton County","60,687","22,500","330.05","0.87","329.18","184.4","68.4"
"Ware County","35,483","15,831","906.31","4.02","902.29","39.3","17.5"
"Warren County","6,336","2,767","286.74","1.22","285.52","22.2","9.7"
"Washington County","21,176","8,327","684.37","4.03","680.34","31.1","12.2"
"Wayne County","26,565","10,827","648.80","4.13","644.66","41.2","16.8"
"Webster County","2,390","1,115","210.26","0.72","209.54","11.4","5.3"
"Wheeler County","6,179","2,447","300.14","2.42","297.72","20.8","8.2"
"White County","19,944","9,454","242.16","0.58","241.58","82.6","39.1"
"Whitfield County","83,525","30,722","290.65","0.66","289.99","288.0","105.9"
"Wilcox County","8,577","3,320","383.30","3.00","380.30","22.6","8.7"
"Wilkes County","10,687","5,022","474.00","2.62","471.37","22.7","10.7"
"Wilkinson County","10,220","4,449","452.01","5.45","446.56","22.9","10.0"
"Worth County","21,967","9,086","574.58","4.86","569.73","38.6","15.9"
" "," "," "," "," "," "," "," "
"Hawaii","1,211,537","460,542","10,930.98","4,508.36","6,422.62","188.6","71.7"
"Hawaii County","148,677","62,674","5,086.70","1,058.69","4,028.02","36.9","15.6"
"Honolulu County","876,156","315,988","2,126.85","1,527.08","599.77","1,460.8","526.9"
"Kalawao County","147","172","52.33","39.12","13.21","11.1","13.0"
"Kauai County","58,463","25,331","1,266.37","643.93","622.44","93.9","40.7"
"Maui County","128,094","56,377","2,398.74","1,239.54","1,159.20","110.5","48.6"
" "," "," "," "," "," "," "," "
"Idaho","1,293,953","527,824","83,570.08","822.87","82,747.21","15.6","6.4"
"Ada County","300,904","118,516","1,060.33","5.34","1,054.99","285.2","112.3"
"Adams County","3,476","1,982","1,370.00","5.43","1,364.58","2.5","1.5"
"Bannock County","75,565","29,102","1,147.46","34.16","1,113.30","67.9","26.1"
"Bear Lake County","6,411","3,268","1,049.44","78.05","971.38","6.6","3.4"
"Benewah County","9,171","4,238","783.98","7.91","776.07","11.8","5.5"
"Bingham County","41,735","14,303","2,120.24","25.51","2,094.73","19.9","6.8"
"Blaine County","18,991","12,186","2,661.02","16.24","2,644.78","7.2","4.6"
"Boise County","6,670","4,349","1,906.76","4.30","1,902.46","3.5","2.3"
"Bonner County","36,835","19,646","1,919.59","181.92","1,737.67","21.2","11.3"
"Bonneville County","82,522","30,484","1,900.65","32.18","1,868.48","44.2","16.3"
"Boundary County","9,871","4,095","1,278.21","9.40","1,268.81","7.8","3.2"
