id	freq	dec_entity	alpha_entity	scr_code	pl_name
58745	0000000001	&#58745;	&#58745;	_prv	Private Use Area
58746	0000000001	&#58746;	&#58746;	_prv	Private Use Area
58747	0000000001	&#58747;	&#58747;	_prv	Private Use Area
58748	0000000001	&#58748;	&#58748;	_prv	Private Use Area
58749	0000000001	&#58749;	&#58749;	_prv	Private Use Area
58750	0000000001	&#58750;	&#58750;	_prv	Private Use Area
58751	0000000001	&#58751;	&#58751;	_prv	Private Use Area
58752	0000000001	&#58752;	&#58752;	_prv	Private Use Area
58753	0000000003	&#58753;	&#58753;	_prv	Private Use Area
58754	0000000002	&#58754;	&#58754;	_prv	Private Use Area
58755	0000000005	&#58755;	&#58755;	_prv	Private Use Area
58756	0000000002	&#58756;	&#58756;	_prv	Private Use Area
58757	0000000009	&#58757;	&#58757;	_prv	Private Use Area
58758	0000000004	&#58758;	&#58758;	_prv	Private Use Area
58759	0000000005	&#58759;	&#58759;	_prv	Private Use Area
58760	0000000007	&#58760;	&#58760;	_prv	Private Use Area
58761	0000000003	&#58761;	&#58761;	_prv	Private Use Area
58762	0000000003	&#58762;	&#58762;	_prv	Private Use Area
58763	0000000005	&#58763;	&#58763;	_prv	Private Use Area
58764	0000000001	&#58764;	&#58764;	_prv	Private Use Area
58765	0000000009	&#58765;	&#58765;	_prv	Private Use Area
58767	0000000013	&#58767;	&#58767;	_prv	Private Use Area
58768	0000000006	&#58768;	&#58768;	_prv	Private Use Area
58769	0000000003	&#58769;	&#58769;	_prv	Private Use Area
58770	0000000002	&#58770;	&#58770;	_prv	Private Use Area
58773	0000000023	&#58773;	&#58773;	_prv	Private Use Area
58775	0000000002	&#58775;	&#58775;	_prv	Private Use Area
58779	0000000002	&#58779;	&#58779;	_prv	Private Use Area
58780	0000000004	&#58780;	&#58780;	_prv	Private Use Area
58783	0000000001	&#58783;	&#58783;	_prv	Private Use Area
58785	0000000003	&#58785;	&#58785;	_prv	Private Use Area
58787	0000000001	&#58787;	&#58787;	_prv	Private Use Area
58788	0000000013	&#58788;	&#58788;	_prv	Private Use Area
58789	0000000004	&#58789;	&#58789;	_prv	Private Use Area
58790	0000000001	&#58790;	&#58790;	_prv	Private Use Area
58791	0000000001	&#58791;	&#58791;	_prv	Private Use Area
58796	0000000001	&#58796;	&#58796;	_prv	Private Use Area
58797	0000000008	&#58797;	&#58797;	_prv	Private Use Area
58798	0000000004	&#58798;	&#58798;	_prv	Private Use Area
58799	0000000005	&#58799;	&#58799;	_prv	Private Use Area
58800	0000000004	&#58800;	&#58800;	_prv	Private Use Area
58801	0000000009	&#58801;	&#58801;	_prv	Private Use Area
58804	0000000001	&#58804;	&#58804;	_prv	Private Use Area
58805	0000000002	&#58805;	&#58805;	_prv	Private Use Area
58808	0000000001	&#58808;	&#58808;	_prv	Private Use Area
58809	0000000003	&#58809;	&#58809;	_prv	Private Use Area
58810	0000000002	&#58810;	&#58810;	_prv	Private Use Area
58811	0000000002	&#58811;	&#58811;	_prv	Private Use Area
58812	0000000003	&#58812;	&#58812;	_prv	Private Use Area
58813	0000000005	&#58813;	&#58813;	_prv	Private Use Area
58814	0000000005	&#58814;	&#58814;	_prv	Private Use Area
58815	0000000002	&#58815;	&#58815;	_prv	Private Use Area
58828	0000000001	&#58828;	&#58828;	_prv	Private Use Area
58833	0000000005	&#58833;	&#58833;	_prv	Private Use Area
58837	0000000001	&#58837;	&#58837;	_prv	Private Use Area
58841	0000000003	&#58841;	&#58841;	_prv	Private Use Area
58842	0000000001	&#58842;	&#58842;	_prv	Private Use Area
58843	0000000001	&#58843;	&#58843;	_prv	Private Use Area
58845	0000000002	&#58845;	&#58845;	_prv	Private Use Area
58853	0000000127	&#58853;	&#58853;	_prv	Private Use Area
58865	0000000006	&#58865;	&#58865;	_prv	Private Use Area
58942	0000000001	&#58942;	&#58942;	_prv	Private Use Area
58943	0000000001	&#58943;	&#58943;	_prv	Private Use Area
58945	0000000001	&#58945;	&#58945;	_prv	Private Use Area
58948	0000000001	&#58948;	&#58948;	_prv	Private Use Area
58958	0000000001	&#58958;	&#58958;	_prv	Private Use Area
58963	0000000002	&#58963;	&#58963;	_prv	Private Use Area
58966	0000000001	&#58966;	&#58966;	_prv	Private Use Area
58969	0000000001	&#58969;	&#58969;	_prv	Private Use Area
58973	0000000001	&#58973;	&#58973;	_prv	Private Use Area
58974	0000000001	&#58974;	&#58974;	_prv	Private Use Area
58975	0000000001	&#58975;	&#58975;	_prv	Private Use Area
58976	0000000001	&#58976;	&#58976;	_prv	Private Use Area
58977	0000000001	&#58977;	&#58977;	_prv	Private Use Area
58978	0000000001	&#58978;	&#58978;	_prv	Private Use Area
58979	0000000002	&#58979;	&#58979;	_prv	Private Use Area
58980	0000000001	&#58980;	&#58980;	_prv	Private Use Area
58981	0000000001	&#58981;	&#58981;	_prv	Private Use Area
58982	0000000001	&#58982;	&#58982;	_prv	Private Use Area
58985	0000000002	&#58985;	&#58985;	_prv	Private Use Area
58990	0000000001	&#58990;	&#58990;	_prv	Private Use Area
58991	0000000001	&#58991;	&#58991;	_prv	Private Use Area
58994	0000000003	&#58994;	&#58994;	_prv	Private Use Area
58996	0000000001	&#58996;	&#58996;	_prv	Private Use Area
58997	0000000001	&#58997;	&#58997;	_prv	Private Use Area
58998	0000000001	&#58998;	&#58998;	_prv	Private Use Area
58999	0000000001	&#58999;	&#58999;	_prv	Private Use Area
59000	0000000002	&#59000;	&#59000;	_prv	Private Use Area
59004	0000000001	&#59004;	&#59004;	_prv	Private Use Area
59008	0000000006	&#59008;	&#59008;	_prv	Private Use Area
59009	0000000001	&#59009;	&#59009;	_prv	Private Use Area
59010	0000000008	&#59010;	&#59010;	_prv	Private Use Area
59011	0000000002	&#59011;	&#59011;	_prv	Private Use Area
59012	0000000003	&#59012;	&#59012;	_prv	Private Use Area
59013	0000000009	&#59013;	&#59013;	_prv	Private Use Area
59014	0000000002	&#59014;	&#59014;	_prv	Private Use Area
59015	0000000001	&#59015;	&#59015;	_prv	Private Use Area
59016	0000000019	&#59016;	&#59016;	_prv	Private Use Area
59017	0000000001	&#59017;	&#59017;	_prv	Private Use Area
59018	0000000001	&#59018;	&#59018;	_prv	Private Use Area
59019	0000000002	&#59019;	&#59019;	_prv	Private Use Area
59020	0000000005	&#59020;	&#59020;	_prv	Private Use Area
59021	0000000010	&#59021;	&#59021;	_prv	Private Use Area
59023	0000000006	&#59023;	&#59023;	_prv	Private Use Area
59024	0000000001	&#59024;	&#59024;	_prv	Private Use Area
59026	0000000001	&#59026;	&#59026;	_prv	Private Use Area
59028	0000000002	&#59028;	&#59028;	_prv	Private Use Area
59029	0000000001	&#59029;	&#59029;	_prv	Private Use Area
59030	0000000008	&#59030;	&#59030;	_prv	Private Use Area
59031	0000000007	&#59031;	&#59031;	_prv	Private Use Area
59032	0000000003	&#59032;	&#59032;	_prv	Private Use Area
59033	0000000004	&#59033;	&#59033;	_prv	Private Use Area
59034	0000000002	&#59034;	&#59034;	_prv	Private Use Area
59035	0000000003	&#59035;	&#59035;	_prv	Private Use Area
59036	0000000008	&#59036;	&#59036;	_prv	Private Use Area
59037	0000000004	&#59037;	&#59037;	_prv	Private Use Area
59039	0000000006	&#59039;	&#59039;	_prv	Private Use Area
59040	0000000002	&#59040;	&#59040;	_prv	Private Use Area
59042	0000000002	&#59042;	&#59042;	_prv	Private Use Area
59043	0000000002	&#59043;	&#59043;	_prv	Private Use Area
59046	0000000001	&#59046;	&#59046;	_prv	Private Use Area
59047	0000000001	&#59047;	&#59047;	_prv	Private Use Area
59048	0000000002	&#59048;	&#59048;	_prv	Private Use Area
59049	0000000002	&#59049;	&#59049;	_prv	Private Use Area
59050	0000000002	&#59050;	&#59050;	_prv	Private Use Area
59051	0000000001	&#59051;	&#59051;	_prv	Private Use Area
59052	0000000003	&#59052;	&#59052;	_prv	Private Use Area
59053	0000000005	&#59053;	&#59053;	_prv	Private Use Area
59054	0000000002	&#59054;	&#59054;	_prv	Private Use Area
59056	0000000008	&#59056;	&#59056;	_prv	Private Use Area
59057	0000000002	&#59057;	&#59057;	_prv	Private Use Area
59058	0000000006	&#59058;	&#59058;	_prv	Private Use Area
59059	0000000002	&#59059;	&#59059;	_prv	Private Use Area
59060	0000000003	&#59060;	&#59060;	_prv	Private Use Area
59061	0000000006	&#59061;	&#59061;	_prv	Private Use Area
59063	0000000003	&#59063;	&#59063;	_prv	Private Use Area
59064	0000000002	&#59064;	&#59064;	_prv	Private Use Area
59065	0000000003	&#59065;	&#59065;	_prv	Private Use Area
59066	0000000002	&#59066;	&#59066;	_prv	Private Use Area
59067	0000000001	&#59067;	&#59067;	_prv	Private Use Area
59068	0000000003	&#59068;	&#59068;	_prv	Private Use Area
59069	0000000001	&#59069;	&#59069;	_prv	Private Use Area
59070	0000000002	&#59070;	&#59070;	_prv	Private Use Area
59071	0000000002	&#59071;	&#59071;	_prv	Private Use Area
59080	0000000001	&#59080;	&#59080;	_prv	Private Use Area
59081	0000000001	&#59081;	&#59081;	_prv	Private Use Area
59097	0000000001	&#59097;	&#59097;	_prv	Private Use Area
59098	0000000002	&#59098;	&#59098;	_prv	Private Use Area
59106	0000000001	&#59106;	&#59106;	_prv	Private Use Area
59110	0000000001	&#59110;	&#59110;	_prv	Private Use Area
59112	0000000001	&#59112;	&#59112;	_prv	Private Use Area
59114	0000000002	&#59114;	&#59114;	_prv	Private Use Area
59115	0000000002	&#59115;	&#59115;	_prv	Private Use Area
59116	0000000012	&#59116;	&#59116;	_prv	Private Use Area
59118	0000000001	&#59118;	&#59118;	_prv	Private Use Area
59119	0000000002	&#59119;	&#59119;	_prv	Private Use Area
59120	0000000006	&#59120;	&#59120;	_prv	Private Use Area
59122	0000000002	&#59122;	&#59122;	_prv	Private Use Area
59123	0000000001	&#59123;	&#59123;	_prv	Private Use Area
59124	0000000002	&#59124;	&#59124;	_prv	Private Use Area
59125	0000000001	&#59125;	&#59125;	_prv	Private Use Area
59126	0000000006	&#59126;	&#59126;	_prv	Private Use Area
59127	0000000003	&#59127;	&#59127;	_prv	Private Use Area
59129	0000000002	&#59129;	&#59129;	_prv	Private Use Area
59130	0000000007	&#59130;	&#59130;	_prv	Private Use Area
59131	0000000002	&#59131;	&#59131;	_prv	Private Use Area
59133	0000000001	&#59133;	&#59133;	_prv	Private Use Area
59134	0000000001	&#59134;	&#59134;	_prv	Private Use Area
59135	0000000004	&#59135;	&#59135;	_prv	Private Use Area
59136	0000000002	&#59136;	&#59136;	_prv	Private Use Area
59137	0000000002	&#59137;	&#59137;	_prv	Private Use Area
59138	0000000016	&#59138;	&#59138;	_prv	Private Use Area
59139	0000000005	&#59139;	&#59139;	_prv	Private Use Area
59140	0000000005	&#59140;	&#59140;	_prv	Private Use Area
59142	0000000007	&#59142;	&#59142;	_prv	Private Use Area
59143	0000000001	&#59143;	&#59143;	_prv	Private Use Area
59144	0000000001	&#59144;	&#59144;	_prv	Private Use Area
59145	0000000011	&#59145;	&#59145;	_prv	Private Use Area
59146	0000000002	&#59146;	&#59146;	_prv	Private Use Area
59148	0000000001	&#59148;	&#59148;	_prv	Private Use Area
59150	0000000002	&#59150;	&#59150;	_prv	Private Use Area
59166	0000000001	&#59166;	&#59166;	_prv	Private Use Area
59171	0000000004	&#59171;	&#59171;	_prv	Private Use Area
59172	0000000001	&#59172;	&#59172;	_prv	Private Use Area
59177	0000000003	&#59177;	&#59177;	_prv	Private Use Area
59178	0000000003	&#59178;	&#59178;	_prv	Private Use Area
59180	0000000002	&#59180;	&#59180;	_prv	Private Use Area
59181	0000000003	&#59181;	&#59181;	_prv	Private Use Area
59182	0000000002	&#59182;	&#59182;	_prv	Private Use Area
59184	0000000001	&#59184;	&#59184;	_prv	Private Use Area
59187	0000000002	&#59187;	&#59187;	_prv	Private Use Area
59198	0000000001	&#59198;	&#59198;	_prv	Private Use Area
59200	0000000001	&#59200;	&#59200;	_prv	Private Use Area
59201	0000000001	&#59201;	&#59201;	_prv	Private Use Area
59210	0000000002	&#59210;	&#59210;	_prv	Private Use Area
59212	0000000004	&#59212;	&#59212;	_prv	Private Use Area
59213	0000000001	&#59213;	&#59213;	_prv	Private Use Area
59214	0000000001	&#59214;	&#59214;	_prv	Private Use Area
59215	0000000002	&#59215;	&#59215;	_prv	Private Use Area
59216	0000000008	&#59216;	&#59216;	_prv	Private Use Area
59217	0000000001	&#59217;	&#59217;	_prv	Private Use Area
59218	0000000001	&#59218;	&#59218;	_prv	Private Use Area
59219	0000000002	&#59219;	&#59219;	_prv	Private Use Area
59220	0000000002	&#59220;	&#59220;	_prv	Private Use Area
59221	0000000001	&#59221;	&#59221;	_prv	Private Use Area
59222	0000000001	&#59222;	&#59222;	_prv	Private Use Area
59223	0000000004	&#59223;	&#59223;	_prv	Private Use Area
59228	0000000002	&#59228;	&#59228;	_prv	Private Use Area
59266	0000000001	&#59266;	&#59266;	_prv	Private Use Area
59268	0000000001	&#59268;	&#59268;	_prv	Private Use Area
59271	0000000001	&#59271;	&#59271;	_prv	Private Use Area
59272	0000000001	&#59272;	&#59272;	_prv	Private Use Area
59273	0000000005	&#59273;	&#59273;	_prv	Private Use Area
59274	0000000002	&#59274;	&#59274;	_prv	Private Use Area
59276	0000000006	&#59276;	&#59276;	_prv	Private Use Area
59278	0000000002	&#59278;	&#59278;	_prv	Private Use Area
59279	0000000001	&#59279;	&#59279;	_prv	Private Use Area
59280	0000000003	&#59280;	&#59280;	_prv	Private Use Area
59282	0000000002	&#59282;	&#59282;	_prv	Private Use Area
59284	0000000012	&#59284;	&#59284;	_prv	Private Use Area
59285	0000000002	&#59285;	&#59285;	_prv	Private Use Area
59286	0000000001	&#59286;	&#59286;	_prv	Private Use Area
59289	0000000005	&#59289;	&#59289;	_prv	Private Use Area
59291	0000000003	&#59291;	&#59291;	_prv	Private Use Area
59294	0000000002	&#59294;	&#59294;	_prv	Private Use Area
59295	0000000002	&#59295;	&#59295;	_prv	Private Use Area
59296	0000000001	&#59296;	&#59296;	_prv	Private Use Area
59300	0000000002	&#59300;	&#59300;	_prv	Private Use Area
59301	0000000002	&#59301;	&#59301;	_prv	Private Use Area
59303	0000000001	&#59303;	&#59303;	_prv	Private Use Area
59304	0000000001	&#59304;	&#59304;	_prv	Private Use Area
59307	0000000002	&#59307;	&#59307;	_prv	Private Use Area
59309	0000000003	&#59309;	&#59309;	_prv	Private Use Area
59310	0000000001	&#59310;	&#59310;	_prv	Private Use Area
59314	0000000001	&#59314;	&#59314;	_prv	Private Use Area
59316	0000000003	&#59316;	&#59316;	_prv	Private Use Area
59317	0000000006	&#59317;	&#59317;	_prv	Private Use Area
59318	0000000008	&#59318;	&#59318;	_prv	Private Use Area
59319	0000000003	&#59319;	&#59319;	_prv	Private Use Area
59321	0000000001	&#59321;	&#59321;	_prv	Private Use Area
59326	0000000008	&#59326;	&#59326;	_prv	Private Use Area
59327	0000000002	&#59327;	&#59327;	_prv	Private Use Area
59335	0000000002	&#59335;	&#59335;	_prv	Private Use Area
59367	0000000003	&#59367;	&#59367;	_prv	Private Use Area
59403	0000000001	&#59403;	&#59403;	_prv	Private Use Area
59450	0000000002	&#59450;	&#59450;	_prv	Private Use Area
59465	0000000001	&#59465;	&#59465;	_prv	Private Use Area
59487	0000000001	&#59487;	&#59487;	_prv	Private Use Area
59520	0000000002	&#59520;	&#59520;	_prv	Private Use Area
59522	0000000002	&#59522;	&#59522;	_prv	Private Use Area
59523	0000000003	&#59523;	&#59523;	_prv	Private Use Area
59524	0000000002	&#59524;	&#59524;	_prv	Private Use Area
59525	0000000006	&#59525;	&#59525;	_prv	Private Use Area
59526	0000000004	&#59526;	&#59526;	_prv	Private Use Area
59527	0000000007	&#59527;	&#59527;	_prv	Private Use Area
59528	0000000004	&#59528;	&#59528;	_prv	Private Use Area
59529	0000000002	&#59529;	&#59529;	_prv	Private Use Area
59530	0000000001	&#59530;	&#59530;	_prv	Private Use Area
59531	0000000001	&#59531;	&#59531;	_prv	Private Use Area
59532	0000000002	&#59532;	&#59532;	_prv	Private Use Area
59534	0000000003	&#59534;	&#59534;	_prv	Private Use Area
59537	0000000001	&#59537;	&#59537;	_prv	Private Use Area
59539	0000000001	&#59539;	&#59539;	_prv	Private Use Area
59543	0000000001	&#59543;	&#59543;	_prv	Private Use Area
59545	0000000001	&#59545;	&#59545;	_prv	Private Use Area
59547	0000000001	&#59547;	&#59547;	_prv	Private Use Area
59552	0000000001	&#59552;	&#59552;	_prv	Private Use Area
59553	0000000005	&#59553;	&#59553;	_prv	Private Use Area
59554	0000000001	&#59554;	&#59554;	_prv	Private Use Area
59555	0000000001	&#59555;	&#59555;	_prv	Private Use Area
59558	0000000006	&#59558;	&#59558;	_prv	Private Use Area
59559	0000000001	&#59559;	&#59559;	_prv	Private Use Area
59560	0000000003	&#59560;	&#59560;	_prv	Private Use Area
59561	0000000001	&#59561;	&#59561;	_prv	Private Use Area
59562	0000000008	&#59562;	&#59562;	_prv	Private Use Area
59569	0000000003	&#59569;	&#59569;	_prv	Private Use Area
59570	0000000003	&#59570;	&#59570;	_prv	Private Use Area
59571	0000000001	&#59571;	&#59571;	_prv	Private Use Area
59573	0000000003	&#59573;	&#59573;	_prv	Private Use Area
59574	0000000003	&#59574;	&#59574;	_prv	Private Use Area
59575	0000000001	&#59575;	&#59575;	_prv	Private Use Area
59578	0000000003	&#59578;	&#59578;	_prv	Private Use Area
59582	0000000003	&#59582;	&#59582;	_prv	Private Use Area
59586	0000000003	&#59586;	&#59586;	_prv	Private Use Area
59599	0000000001	&#59599;	&#59599;	_prv	Private Use Area
59777	0000000002	&#59777;	&#59777;	_prv	Private Use Area
59781	0000000001	&#59781;	&#59781;	_prv	Private Use Area
59783	0000000005	&#59783;	&#59783;	_prv	Private Use Area
59785	0000000005	&#59785;	&#59785;	_prv	Private Use Area
59786	0000000001	&#59786;	&#59786;	_prv	Private Use Area
59789	0000000002	&#59789;	&#59789;	_prv	Private Use Area
59791	0000000002	&#59791;	&#59791;	_prv	Private Use Area
59794	0000000001	&#59794;	&#59794;	_prv	Private Use Area
59795	0000000002	&#59795;	&#59795;	_prv	Private Use Area
59797	0000000001	&#59797;	&#59797;	_prv	Private Use Area
59798	0000000005	&#59798;	&#59798;	_prv	Private Use Area
59800	0000000001	&#59800;	&#59800;	_prv	Private Use Area
59801	0000000005	&#59801;	&#59801;	_prv	Private Use Area
59803	0000000009	&#59803;	&#59803;	_prv	Private Use Area
59805	0000000004	&#59805;	&#59805;	_prv	Private Use Area
59807	0000000008	&#59807;	&#59807;	_prv	Private Use Area
59808	0000000001	&#59808;	&#59808;	_prv	Private Use Area
59811	0000000004	&#59811;	&#59811;	_prv	Private Use Area
59812	0000000003	&#59812;	&#59812;	_prv	Private Use Area
59814	0000000003	&#59814;	&#59814;	_prv	Private Use Area
59815	0000000001	&#59815;	&#59815;	_prv	Private Use Area
59816	0000000001	&#59816;	&#59816;	_prv	Private Use Area
59817	0000000001	&#59817;	&#59817;	_prv	Private Use Area
59818	0000000002	&#59818;	&#59818;	_prv	Private Use Area
59819	0000000004	&#59819;	&#59819;	_prv	Private Use Area
59820	0000000007	&#59820;	&#59820;	_prv	Private Use Area
59823	0000000001	&#59823;	&#59823;	_prv	Private Use Area
59830	0000000001	&#59830;	&#59830;	_prv	Private Use Area
59834	0000000003	&#59834;	&#59834;	_prv	Private Use Area
59835	0000000002	&#59835;	&#59835;	_prv	Private Use Area
59836	0000000001	&#59836;	&#59836;	_prv	Private Use Area
59904	0000000001	&#59904;	&#59904;	_prv	Private Use Area
60059	0000000001	&#60059;	&#60059;	_prv	Private Use Area
60063	0000000001	&#60063;	&#60063;	_prv	Private Use Area
60082	0000000001	&#60082;	&#60082;	_prv	Private Use Area
60090	0000000001	&#60090;	&#60090;	_prv	Private Use Area
60160	0000000001	&#60160;	&#60160;	_prv	Private Use Area
60285	0000000001	&#60285;	&#60285;	_prv	Private Use Area
60303	0000000001	&#60303;	&#60303;	_prv	Private Use Area
60346	0000000001	&#60346;	&#60346;	_prv	Private Use Area
60478	0000000001	&#60478;	&#60478;	_prv	Private Use Area
60508	0000000001	&#60508;	&#60508;	_prv	Private Use Area
60536	0000000001	&#60536;	&#60536;	_prv	Private Use Area
60574	0000000001	&#60574;	&#60574;	_prv	Private Use Area
60589	0000000001	&#60589;	&#60589;	_prv	Private Use Area
60628	0000000003	&#60628;	&#60628;	_prv	Private Use Area
60642	0000000001	&#60642;	&#60642;	_prv	Private Use Area
60741	0000000001	&#60741;	&#60741;	_prv	Private Use Area
60749	0000000001	&#60749;	&#60749;	_prv	Private Use Area
60790	0000000001	&#60790;	&#60790;	_prv	Private Use Area
61070	0000000009	&#61070;	&#61070;	_prv	Private Use Area
61074	0000000001	&#61074;	&#61074;	_prv	Private Use Area
61078	0000000001	&#61078;	&#61078;	_prv	Private Use Area
61082	0000000001	&#61082;	&#61082;	_prv	Private Use Area
61084	0000000001	&#61084;	&#61084;	_prv	Private Use Area
61085	0000000001	&#61085;	&#61085;	_prv	Private Use Area
61090	0000000001	&#61090;	&#61090;	_prv	Private Use Area
61257	0000000004	&#61257;	&#61257;	_prv	Private Use Area
61259	0000000001	&#61259;	&#61259;	_prv	Private Use Area
61275	0000000001	&#61275;	&#61275;	_prv	Private Use Area
61280	0000000001	&#61280;	&#61280;	_prv	Private Use Area
61282	0000000001	&#61282;	&#61282;	_prv	Private Use Area
61284	0000000001	&#61284;	&#61284;	_prv	Private Use Area
61321	0000000003	&#61321;	&#61321;	_prv	Private Use Area
61325	0000000001	&#61325;	&#61325;	_prv	Private Use Area
61326	0000000004	&#61326;	&#61326;	_prv	Private Use Area
61347	0000000002	&#61347;	&#61347;	_prv	Private Use Area
61372	0000000067	&#61372;	&#61372;	_prv	Private Use Area
61373	0000000004	&#61373;	&#61373;	_prv	Private Use Area
61374	0000000002	&#61374;	&#61374;	_prv	Private Use Area
61394	0000000002	&#61394;	&#61394;	_prv	Private Use Area
61422	0000000001	&#61422;	&#61422;	_prv	Private Use Area
61444	0000000002	&#61444;	&#61444;	_prv	Private Use Area
61446	0000000010	&#61446;	&#61446;	_prv	Private Use Area
61449	0000000001	&#61449;	&#61449;	_prv	Private Use Area
61451	0000000004	&#61451;	&#61451;	_prv	Private Use Area
61452	0000000003	&#61452;	&#61452;	_prv	Private Use Area
61454	0000000011	&#61454;	&#61454;	_prv	Private Use Area
61472	0000000009	&#61472;	&#61472;	_prv	Private Use Area
61473	0000000003	&#61473;	&#61473;	_prv	Private Use Area
61474	0000000001	&#61474;	&#61474;	_prv	Private Use Area
61478	0000000001	&#61478;	&#61478;	_prv	Private Use Area
61482	0000000001	&#61482;	&#61482;	_prv	Private Use Area
61485	0000000001	&#61485;	&#61485;	_prv	Private Use Area
61486	0000000001	&#61486;	&#61486;	_prv	Private Use Area
61491	0000000004	&#61491;	&#61491;	_prv	Private Use Area
61502	0000000033	&#61502;	&#61502;	_prv	Private Use Area
61514	0000000026	&#61514;	&#61514;	_prv	Private Use Area
61515	0000000001	&#61515;	&#61515;	_prv	Private Use Area
61516	0000000007	&#61516;	&#61516;	_prv	Private Use Area
61518	0000000003	&#61518;	&#61518;	_prv	Private Use Area
61520	0000000001	&#61520;	&#61520;	_prv	Private Use Area
61521	0000000002	&#61521;	&#61521;	_prv	Private Use Area
61529	0000000002	&#61529;	&#61529;	_prv	Private Use Area
61537	0000000002	&#61537;	&#61537;	_prv	Private Use Area
61539	0000000002	&#61539;	&#61539;	_prv	Private Use Area
61541	0000000004	&#61541;	&#61541;	_prv	Private Use Area
61543	0000000001	&#61543;	&#61543;	_prv	Private Use Area
61544	0000000001	&#61544;	&#61544;	_prv	Private Use Area
61548	0000000002	&#61548;	&#61548;	_prv	Private Use Area
61549	0000000002	&#61549;	&#61549;	_prv	Private Use Area
61551	0000000001	&#61551;	&#61551;	_prv	Private Use Area
61553	0000000001	&#61553;	&#61553;	_prv	Private Use Area
61554	0000000001	&#61554;	&#61554;	_prv	Private Use Area
61555	0000000002	&#61555;	&#61555;	_prv	Private Use Area
61556	0000000002	&#61556;	&#61556;	_prv	Private Use Area
61557	0000000004	&#61557;	&#61557;	_prv	Private Use Area
61592	0000000001	&#61592;	&#61592;	_prv	Private Use Area
61607	0000000004	&#61607;	&#61607;	_prv	Private Use Area
61608	0000000001	&#61608;	&#61608;	_prv	Private Use Area
61611	0000000001	&#61611;	&#61611;	_prv	Private Use Area
61618	0000000001	&#61618;	&#61618;	_prv	Private Use Area
61623	0000000001	&#61623;	&#61623;	_prv	Private Use Area
61626	0000000002	&#61626;	&#61626;	_prv	Private Use Area
61635	0000000011	&#61635;	&#61635;	_prv	Private Use Area
61656	0000000001	&#61656;	&#61656;	_prv	Private Use Area
61663	0000000001	&#61663;	&#61663;	_prv	Private Use Area
61664	0000000001	&#61664;	&#61664;	_prv	Private Use Area
61685	0000000001	&#61685;	&#61685;	_prv	Private Use Area
61692	0000000001	&#61692;	&#61692;	_prv	Private Use Area
61849	0000000001	&#61849;	&#61849;	_prv	Private Use Area
61881	0000000001	&#61881;	&#61881;	_prv	Private Use Area
62368	0000000001	&#62368;	&#62368;	_prv	Private Use Area
62439	0000000008	&#62439;	&#62439;	_prv	Private Use Area
62464	0000000001	&#62464;	&#62464;	_prv	Private Use Area
62472	0000000001	&#62472;	&#62472;	_prv	Private Use Area
62602	0000000001	&#62602;	&#62602;	_prv	Private Use Area
62640	0000000001	&#62640;	&#62640;	_prv	Private Use Area
62644	0000000001	&#62644;	&#62644;	_prv	Private Use Area
62838	0000000001	&#62838;	&#62838;	_prv	Private Use Area
63060	0000000001	&#63060;	&#63060;	_prv	Private Use Area
63097	0000000001	&#63097;	&#63097;	_prv	Private Use Area
63202	0000000005	&#63202;	&#63202;	_prv	Private Use Area
63234	0000000011	&#63234;	&#63234;	_prv	Private Use Area
63235	0000000013	&#63235;	&#63235;	_prv	Private Use Area
63238	0000000001	&#63238;	&#63238;	_prv	Private Use Area
63248	0000000002	&#63248;	&#63248;	_prv	Private Use Area
63251	0000000007	&#63251;	&#63251;	_prv	Private Use Area
63268	0000000001	&#63268;	&#63268;	_prv	Private Use Area
63269	0000000002	&#63269;	&#63269;	_prv	Private Use Area
63285	0000000002	&#63285;	&#63285;	_prv	Private Use Area
63290	0000000002	&#63290;	&#63290;	_prv	Private Use Area
63323	0000000001	&#63323;	&#63323;	_prv	Private Use Area
63350	0000000001	&#63350;	&#63350;	_prv	Private Use Area
63378	0000000001	&#63378;	&#63378;	_prv	Private Use Area
63396	0000000003	&#63396;	&#63396;	_prv	Private Use Area
63490	0000000001	&#63490;	&#63490;	_prv	Private Use Area
63491	0000000001	&#63491;	&#63491;	_prv	Private Use Area
63492	0000000001	&#63492;	&#63492;	_prv	Private Use Area
63500	0000000002	&#63500;	&#63500;	_prv	Private Use Area
63504	0000000001	&#63504;	&#63504;	_prv	Private Use Area
63613	0000000001	&#63613;	&#63613;	_prv	Private Use Area
63615	0000000017	&#63615;	&#63615;	_prv	Private Use Area
63647	0000000002	&#63647;	&#63647;	_prv	Private Use Area
63650	0000000001	&#63650;	&#63650;	_prv	Private Use Area
63679	0000000001	&#63679;	&#63679;	_prv	Private Use Area
63699	0000000002	&#63699;	&#63699;	_prv	Private Use Area
63721	0000000001	&#63721;	&#63721;	_prv	Private Use Area
63723	0000000025	&#63723;	&#63723;	_prv	Private Use Area
63725	0000000005	&#63725;	&#63725;	_prv	Private Use Area
63728	0000000018	&#63728;	&#63728;	_prv	Private Use Area
63729	0000000008	&#63729;	&#63729;	_prv	Private Use Area
63730	0000000008	&#63730;	&#63730;	_prv	Private Use Area
63731	0000000021	&#63731;	&#63731;	_prv	Private Use Area
63736	0000000001	&#63736;	&#63736;	_prv	Private Use Area
